Factura;Dia;Fecha;DiaVence;FechaVence;Cliente;Producto;Cantidad;Moneda;Total;Almacén;Vendedor;TotalUSD;Impuesto;ImpuestoUSD;Tipo de cambio;Ganacia;GananciaUSD
FA 507796;4;ene-17;4;feb-17;828;329;24.00;colones;24,600.00;1;-1;0;0.00;0;0;10,707.2100;0
FA 507819;5;ene-17;5;feb-17;285;382;15.00;colones;28,500.00;1;-1;0;0.00;0;0;7,599.1500;0
FA 507889;5;ene-17;5;ene-17;1928;329;48.00;colones;49,200.00;1;-1;0;0.00;0;0;21,414.4300;0
FA 507889;5;ene-17;5;ene-17;1928;319;24.00;colones;28,272.00;1;-1;0;0.00;0;0;8,616.3500;0
FA 507899;5;ene-17;5;feb-17;597;329;12.00;colones;12,300.00;1;-1;0;0.00;0;0;5,353.6100;0
FA 507899;5;ene-17;5;feb-17;597;321;12.00;colones;11,160.00;1;-1;0;0.00;0;0;4,825.9900;0
FA 507919;5;ene-17;5;feb-17;2321;348;6.00;colones;7,650.00;1;-1;0;994.50;0;0;9.807.500;0
FA 507919;5;ene-17;5;feb-17;2321;322;6.00;colones;6,600.00;1;-1;0;858.00;0;0;1,753.6700;0
FA 507994;5;ene-17;5;feb-17;207;348;20.00;colones;25,500.00;1;-1;0;3,315.00;0;0;3,269.1600;0
FA 508004;5;ene-17;5;feb-17;3605;379;3.00;colones;16,114.95;1;-1;0;0.00;0;0;3,223.5400;0
FA 508004;5;ene-17;5;feb-17;3605;376;3.00;colones;14,862.60;1;-1;0;0.00;0;0;2,971.6900;0
FA 508004;5;ene-17;5;feb-17;3605;382;2.00;colones;3,602.86;1;-1;0;0.00;0;0;8.160.800;0
FA 508015;6;ene-17;6;feb-17;348;309;2.00;colones;23,590.00;1;-1;0;3,066.70;0;0;10,616.4000;0
FA 508015;6;ene-17;6;feb-17;348;308;2.00;colones;16,590.00;1;-1;0;2,156.70;0;0;7,549.5200;0
FA 508037;6;ene-17;6;feb-17;2027;367;1.00;colones;1,505.51;1;-1;0;0.00;0;0;2.559.300;0
FA 508043;6;ene-17;6;feb-17;1074;345;15.00;colones;3,315.00;1;-1;0;430.95;0;0;1,917.6400;0
FA 508051;6;ene-17;6;feb-17;1070;312;2.00;colones;23,371.10;1;-1;0;3,038.24;0;0;9,380.1500;0
FA 508081;6;ene-17;6;feb-17;2007;329;6.00;colones;6,150.00;1;-1;0;0.00;0;0;2,676.8000;0
FA 508132;6;ene-17;6;mar-17;479;324;10.00;colones;13,090.00;1;-1;0;1,701.70;0;0;4,340.2200;0
FA 508255;6;ene-17;6;feb-17;384;329;24.00;colones;24,600.00;1;-1;0;0.00;0;0;10,707.2100;0
FA 508319;6;ene-17;6;mar-17;369;329;12.00;colones;12,300.00;1;-1;0;0.00;0;0;5,353.6100;0
FA 508319;6;ene-17;6;mar-17;369;321;12.00;colones;11,160.00;1;-1;0;0.00;0;0;4,825.9900;0
FA 508327;6;ene-17;6;ene-17;3212;345;6.00;colones;1,259.70;1;-1;0;163.76;0;0;7.007.500;0
FA 508345;6;ene-17;6;feb-17;547;339;50.00;colones;8,100.00;1;-1;0;1,053.00;0;0;3,007.5600;0
FA 508345;6;ene-17;6;feb-17;547;338;50.00;colones;3,400.00;1;-1;0;442.00;0;0;1,541.1900;0
FA 508345;6;ene-17;6;feb-17;547;341;20.00;colones;4,420.00;1;-1;0;574.60;0;0;2,823.2800;0
FA 508361;6;ene-17;6;feb-17;2080;358;6.00;colones;13,950.00;1;-1;0;0.00;0;0;3,060.0000;0
FA 508375;6;ene-17;6;feb-17;3223;308;1.00;colones;8,295.00;1;-1;0;1,078.35;0;0;3,774.7600;0
FA 508437;10;ene-17;10;feb-17;558;309;2.00;colones;23,590.00;1;-1;0;3,066.70;0;0;10,616.4000;0
FA 508437;10;ene-17;10;feb-17;558;387;5.00;colones;26,765.00;1;-1;0;3,479.45;0;0;9,541.8500;0
FA 508443;10;ene-17;10;mar-17;346;348;12.00;colones;15,300.00;1;-1;0;1,989.00;0;0;1,961.5000;0
FA 508475;10;ene-17;10;ene-17;3212;344;6.00;colones;1,162.80;1;-1;0;151.16;0;0;6.336.100;0
FA 508511;10;ene-17;10;feb-17;3374;382;24.00;colones;40,008.00;1;-1;0;0.00;0;0;2,409.6000;0
FA 508540;10;ene-17;10;abr-17;395;376;3.00;colones;14,862.60;1;-1;0;0.00;0;0;2,971.6900;0
FA 508544;10;ene-17;10;feb-17;2245;376;1.00;colones;4,954.20;1;-1;0;0.00;0;0;9.905.600;0
FA 508551;10;ene-17;10;feb-17;1570;321;6.00;colones;5,580.00;1;-1;0;0.00;0;0;2,413.0000;0
FA 508586;10;ene-17;10;feb-17;994;338;250.00;colones;16,150.00;1;-1;0;2,099.50;0;0;6,855.9200;0
FA 508614;10;ene-17;10;feb-17;531;376;2.00;colones;9,908.40;1;-1;0;0.00;0;0;1,981.1300;0
FA 508624;10;ene-17;10;feb-17;1244;316;5.00;colones;9,571.50;1;-1;0;1,244.29;0;0;2,904.9000;0
FA 508624;10;ene-17;10;feb-17;1244;329;24.00;colones;22,140.00;1;-1;0;0.00;0;0;8,247.2100;0
FA 508655;11;ene-17;11;feb-17;1053;376;5.00;colones;24,771.00;1;-1;0;0.00;0;0;4,952.8200;0
FA 508655;11;ene-17;11;feb-17;1053;379;5.00;colones;26,858.25;1;-1;0;0.00;0;0;5,372.5600;0
FA 508669;11;ene-17;11;feb-17;638;329;36.00;colones;36,900.00;1;-1;0;0.00;0;0;16,060.8200;0
FA 508669;11;ene-17;11;feb-17;638;321;36.00;colones;33,480.00;1;-1;0;0.00;0;0;14,477.9800;0
FA 508735;11;ene-17;11;feb-17;277;340;12.00;colones;2,652.00;1;-1;0;344.76;0;0;1,491.1400;0
FA 508735;11;ene-17;11;feb-17;277;341;12.00;colones;2,652.00;1;-1;0;344.76;0;0;1,693.9700;0
FA 508743;11;ene-17;11;feb-17;278;378;10.00;colones;72,670.00;1;-1;0;0.00;0;0;15,840.0000;0
FA 508765;11;ene-17;11;ene-17;3479;348;6.00;colones;7,650.00;1;-1;0;994.50;0;0;9.807.500;0
FA 508833;11;ene-17;11;feb-17;3285;336;6.00;colones;8,748.00;1;-1;0;1,137.24;0;0;4,611.9200;0
FA 508858;11;ene-17;11;feb-17;131;308;6.00;colones;49,770.00;1;-1;0;6,470.10;0;0;22,648.5700;0
FA 508858;11;ene-17;11;feb-17;131;348;24.00;colones;30,600.00;1;-1;0;3,978.00;0;0;3,923.0000;0
FA 508860;11;ene-17;11;feb-17;856;324;8.00;colones;10,472.00;1;-1;0;1,361.36;0;0;3,472.1700;0
FA 508879;11;ene-17;11;abr-17;3023;308;12.00;colones;94,563.00;1;-1;0;12,293.18;0;0;40,320.1500;0
FA 508879;11;ene-17;11;abr-17;3023;309;12.00;colones;134,463.00;1;-1;0;17,480.17;0;0;56,621.4300;0
FA 508896;11;ene-17;11;feb-17;1784;329;3.00;colones;3,075.00;1;-1;0;0.00;0;0;1,338.4000;0
FA 508896;11;ene-17;11;feb-17;1784;321;3.00;colones;2,790.00;1;-1;0;0.00;0;0;1,206.5000;0
FA 508909;11;ene-17;11;feb-17;1088;345;12.00;colones;2,652.00;1;-1;0;344.76;0;0;1,534.1100;0
FA 508909;11;ene-17;11;feb-17;1088;333;3.00;colones;7,572.00;1;-1;0;984.36;0;0;3,848.5600;0
FA 508911;11;ene-17;11;feb-17;413;308;1.00;colones;8,295.00;1;-1;0;1,078.35;0;0;3,774.7600;0
FA 508912;11;ene-17;11;feb-17;3374;389;10.00;colones;71,000.00;1;-1;0;9,230.00;0;0;8,477.7600;0
FA 508916;11;ene-17;11;feb-17;2329;377;1.00;colones;12,765.00;1;35;0;0.00;0;0;1,848.7100;0
FA 508916;11;ene-17;11;feb-17;2329;321;24.00;colones;22,320.00;1;35;0;0.00;0;0;9,651.9900;0
FA 508916;11;ene-17;11;feb-17;2329;324;24.00;colones;31,416.00;1;35;0;4,084.08;0;0;10,416.5200;0
FA 508916;11;ene-17;11;feb-17;2329;304;6.00;colones;1,770.00;1;35;0;230.10;0;0;4.836.800;0
FA 508916;11;ene-17;11;feb-17;2329;329;24.00;colones;24,600.00;1;35;0;0.00;0;0;10,707.2100;0
FA 508916;11;ene-17;11;feb-17;2329;303;6.00;colones;1,770.00;1;35;0;230.10;0;0;4.925.300;0
FA 508916;11;ene-17;11;feb-17;2329;305;6.00;colones;1,770.00;1;35;0;230.10;0;0;3.803.500;0
FA 508928;11;ene-17;11;feb-17;2138;345;3.00;colones;663.00;1;-1;0;86.19;0;0;3.835.300;0
FA 508942;11;ene-17;11;ene-17;1931;382;6.00;colones;10,268.15;1;-1;0;0.00;0;0;8.685.500;0
FA 508960;11;ene-17;11;feb-17;92;319;5.00;colones;5,890.00;1;-1;0;765.70;0;0;1,795.0700;0
FA 508960;11;ene-17;11;feb-17;92;330;12.00;colones;52,320.00;1;-1;0;6,801.60;0;0;18,308.1700;0
FA 508960;11;ene-17;11;feb-17;92;337;12.00;colones;16,542.96;1;-1;0;0.00;0;0;7,315.8700;0
FA 508960;11;ene-17;11;feb-17;92;321;10.00;colones;9,300.00;1;-1;0;0.00;0;0;4,021.6600;0
FA 508971;11;ene-17;11;feb-17;1998;336;12.00;colones;17,496.00;1;-1;0;2,274.48;0;0;9,223.8500;0
FA 508971;11;ene-17;11;feb-17;1998;329;20.00;colones;20,500.00;1;-1;0;0.00;0;0;8,922.6800;0
FA 508977;11;ene-17;11;abr-17;232;359;6.00;colones;12,462.00;1;-1;0;0.00;0;0;6.222.000;0
FA 508977;11;ene-17;11;abr-17;232;388;6.00;colones;28,734.00;1;-1;0;3,735.42;0;0;9,626.2200;0
FA 508977;11;ene-17;11;abr-17;232;387;5.00;colones;23,945.00;1;-1;0;3,112.85;0;0;6,721.8500;0
FA 508993;12;ene-17;12;feb-17;1234;348;10.00;colones;12,750.00;1;-1;0;1,657.50;0;0;1,634.5800;0
FA 509037;12;ene-17;12;feb-17;1443;335;4.00;colones;10,136.00;1;-1;0;1,317.68;0;0;3,203.7500;0
FA 509056;12;ene-17;12;feb-17;271;359;10.00;colones;23,210.00;1;-1;0;0.00;0;0;3,477.0000;0
FA 509118;12;ene-17;12;feb-17;1645;376;6.00;colones;29,725.20;1;-1;0;0.00;0;0;5,943.3800;0
FA 509153;12;ene-17;12;feb-17;2326;348;12.00;colones;15,300.00;1;-1;0;1,989.00;0;0;1,961.5000;0
FA 509153;12;ene-17;12;feb-17;2326;304;24.00;colones;7,080.00;1;-1;0;920.40;0;0;1,934.7000;0
FA 509156;12;ene-17;12;feb-17;2174;310;2.00;colones;11,600.00;1;37;0;1,508.00;0;0;4,054.8700;0
FA 509156;12;ene-17;12;feb-17;2174;308;1.00;colones;8,295.00;1;37;0;1,078.35;0;0;3,774.7600;0
FA 509157;12;ene-17;12;feb-17;2110;379;5.00;colones;26,858.25;1;-1;0;0.00;0;0;5,372.5600;0
FA 509157;12;ene-17;12;feb-17;2110;376;4.00;colones;19,816.80;1;-1;0;0.00;0;0;3,962.2600;0
FA 509157;12;ene-17;12;feb-17;2110;329;20.00;colones;20,500.00;1;-1;0;0.00;0;0;8,922.6800;0
FA 509177;12;ene-17;12;feb-17;3193;341;6.00;colones;1,326.00;1;-1;0;172.38;0;0;8.469.800;0
FA 509203;12;ene-17;12;feb-17;2007;329;3.00;colones;3,075.00;1;-1;0;0.00;0;0;1,338.4000;0
FA 509292;12;ene-17;12;ene-17;2243;321;2.00;colones;1,860.10;1;-1;0;0.00;0;0;8.044.300;0
FA 509292;12;ene-17;12;ene-17;2243;333;2.00;colones;5,052.10;1;-1;0;656.77;0;0;2,569.8100;0
FA 509306;12;ene-17;12;feb-17;627;376;6.00;colones;29,725.20;1;-1;0;0.00;0;0;5,943.3800;0
FA 509367;12;ene-17;12;feb-17;80;329;12.00;colones;12,300.00;1;-1;0;0.00;0;0;5,353.6100;0
FA 509457;13;ene-17;13;feb-17;3154;329;6.00;colones;6,150.00;1;-1;0;0.00;0;0;2,676.8000;0
FA 509545;13;ene-17;13;feb-17;499;348;6.00;colones;7,650.00;1;-1;0;994.50;0;0;9.807.500;0
FA 509571;13;ene-17;13;ene-17;3124;329;10.00;colones;10,250.00;1;-1;0;0.00;0;0;4,461.3400;0
FA 509571;13;ene-17;13;ene-17;3124;321;6.00;colones;5,580.00;1;-1;0;0.00;0;0;2,413.0000;0
FA 509725;14;ene-17;14;abr-17;3023;308;4.00;colones;31,521.00;1;-1;0;4,097.73;0;0;13,440.0500;0
FA 509761;16;ene-17;16;mar-17;910;341;30.00;colones;5,411.10;2;-1;0;675.31;0;0;2,799.5800;0
FA 509763;16;ene-17;16;abr-17;3023;309;2.00;colones;22,410.50;1;-1;0;2,913.36;0;0;9,436.9000;0
FA 509768;16;ene-17;16;feb-17;1977;324;12.00;colones;15,708.00;1;-1;0;2,042.04;0;0;5,208.2600;0
FA 509768;16;ene-17;16;feb-17;1977;327;4.00;colones;5,000.00;1;-1;0;650.00;0;0;1,664.8100;0
FA 509768;16;ene-17;16;feb-17;1977;334;12.00;colones;16,524.00;1;-1;0;2,148.12;0;0;8,395.6900;0
FA 509787;16;ene-17;16;mar-17;910;348;96.00;colones;162,720.00;2;-1;0;20,307.46;0;0;49,503.1900;0
FA 509790;16;ene-17;16;feb-17;201;388;24.00;colones;85,200.00;1;-1;0;11,076.00;0;0;8,768.8800;0
FA 509809;16;ene-17;16;abr-17;395;376;4.00;colones;19,816.80;1;-1;0;0.00;0;0;3,962.2600;0
FA 509837;16;ene-17;16;feb-17;640;376;12.00;colones;59,450.40;1;-1;0;0.00;0;0;11,886.7700;0
FA 509837;16;ene-17;16;feb-17;640;379;12.00;colones;64,459.80;1;-1;0;0.00;0;0;12,894.1600;0
FA 509840;16;ene-17;16;feb-17;1422;321;12.00;colones;11,394.00;1;-1;0;0.00;0;0;5,059.9900;0
FA 509840;16;ene-17;16;feb-17;1422;340;6.00;colones;1,323.00;1;-1;0;171.99;0;0;7.425.700;0
FA 509901;16;ene-17;16;feb-17;499;348;20.00;colones;25,500.00;1;-1;0;3,315.00;0;0;3,269.1600;0
FA 509918;16;ene-17;16;feb-17;668;379;4.00;colones;21,486.60;1;-1;0;0.00;0;0;4,298.0500;0
FA 509964;17;ene-17;17;feb-17;183;336;6.00;colones;8,748.00;1;-1;0;1,137.24;0;0;4,611.9200;0
FA 510012;17;ene-17;17;feb-17;2332;322;12.00;colones;13,200.00;1;-1;0;1,716.00;0;0;3,507.3400;0
FA 510074;17;ene-17;17;feb-17;642;329;15.00;colones;15,375.00;1;-1;0;0.00;0;0;6,692.0100;0
FA 510078;17;ene-17;17;feb-17;83;329;12.00;colones;12,300.00;1;-1;0;0.00;0;0;5,353.6100;0
FA 510078;17;ene-17;17;feb-17;83;321;12.00;colones;11,160.00;1;-1;0;0.00;0;0;4,825.9900;0
FA 510141;17;ene-17;17;mar-17;2465;337;6.00;colones;8,271.48;1;-1;0;0.00;0;0;3,657.9300;0
FA 510141;17;ene-17;17;mar-17;2465;379;4.00;colones;21,486.60;1;-1;0;0.00;0;0;4,298.0500;0
FA 510178;17;ene-17;17;feb-17;2034;308;2.00;colones;16,590.00;1;-1;0;2,156.70;0;0;7,549.5200;0
FA 510205;17;ene-17;17;mar-17;476;308;2.00;colones;15,673.10;1;-1;0;2,037.50;0;0;6,632.6200;0
FA 510239;17;ene-17;17;feb-17;1894;321;20.00;colones;18,600.00;1;-1;0;0.00;0;0;8,043.3200;0
FA 510239;17;ene-17;17;feb-17;1894;329;15.00;colones;15,375.00;1;-1;0;0.00;0;0;6,692.0100;0
FA 510378;18;ene-17;18;feb-17;994;321;24.00;colones;21,204.00;1;-1;0;0.00;0;0;8,535.9900;0
FA 510378;18;ene-17;18;feb-17;994;329;24.00;colones;23,370.00;1;-1;0;0.00;0;0;9,477.2100;0
FA 510412;18;ene-17;18;feb-17;1826;376;12.00;colones;59,450.40;1;-1;0;0.00;0;0;11,886.7700;0
FA 510412;18;ene-17;18;feb-17;1826;379;12.00;colones;64,459.80;1;-1;0;0.00;0;0;12,894.1600;0
FA 510420;18;ene-17;18;feb-17;2007;336;3.00;colones;4,374.00;1;-1;0;568.62;0;0;2,305.9600;0
FA 510420;18;ene-17;18;feb-17;2007;345;6.00;colones;1,326.00;1;-1;0;172.38;0;0;7.670.600;0
FA 510428;18;ene-17;18;mar-17;479;338;50.00;colones;3,400.00;1;-1;0;442.00;0;0;1,541.1900;0
FA 510435;18;ene-17;18;feb-17;3486;377;4.00;colones;51,060.00;1;-1;0;0.00;0;0;7,394.8500;0
FA 510440;18;ene-17;18;feb-17;21;364;6.00;colones;17,621.94;1;-1;0;0.00;0;0;2,995.7400;0
FA 510440;18;ene-17;18;feb-17;21;384;5.00;colones;9,876.85;1;-1;0;0.00;0;0;1,881.6100;0
FA 510486;18;ene-17;18;feb-17;2138;340;6.00;colones;1,326.00;1;-1;0;172.38;0;0;7.455.700;0
FA 510507;18;ene-17;18;feb-17;278;400;4.00;colones;40,964.00;1;-1;0;0.00;0;0;7,075.0300;0
FA 510533;18;ene-17;18;feb-17;883;336;24.00;colones;34,992.00;1;-1;0;4,548.96;0;0;18,447.7000;0
FA 510603;19;ene-17;19;feb-17;18;376;10.00;colones;49,542.00;1;-1;0;0.00;0;0;9,905.6400;0
FA 510671;19;ene-17;19;feb-17;133;348;15.00;colones;19,125.00;1;-1;0;2,486.25;0;0;2,451.8700;0
FA 510707;19;ene-17;19;feb-17;1591;324;1.00;colones;1,309.00;1;-1;0;170.17;0;0;4.340.200;0
FA 510707;19;ene-17;19;feb-17;1591;329;18.00;colones;18,450.00;1;-1;0;0.00;0;0;8,030.4100;0
FA 510707;19;ene-17;19;feb-17;1591;321;18.00;colones;16,740.00;1;-1;0;0.00;0;0;7,238.9900;0
FA 510710;19;ene-17;11;ene-17;712;367;1.00;colones;1,505.51;1;-1;0;0.00;0;0;2.559.300;0
FA 510782;19;ene-17;19;feb-17;629;329;36.00;colones;36,900.00;1;-1;0;0.00;0;0;16,060.8200;0
FA 510782;19;ene-17;19;feb-17;629;321;36.00;colones;33,480.00;1;-1;0;0.00;0;0;14,477.9800;0
FA 510782;19;ene-17;19;feb-17;629;319;23.00;colones;27,094.00;1;-1;0;3,522.22;0;0;8,257.3400;0
FA 510782;19;ene-17;19;feb-17;629;320;32.00;colones;36,640.00;1;-1;0;4,763.20;0;0;13,098.9100;0
FA 510782;19;ene-17;19;feb-17;629;336;36.00;colones;52,488.00;1;-1;0;6,823.44;0;0;27,671.5400;0
FA 510782;19;ene-17;19;feb-17;629;324;36.00;colones;47,124.00;1;-1;0;6,126.12;0;0;15,624.7800;0
FA 510803;19;ene-17;6;mar-17;1117;341;240.00;colones;38,880.00;1;-1;0;5,054.40;0;0;19,719.3800;0
FA 510845;19;ene-17;19;mar-17;571;355;9.00;colones;42,030.00;1;-1;0;0.00;0;0;5,662.7600;0
FA 510929;20;ene-17;20;feb-17;547;316;4.00;colones;8,508.00;1;-1;0;1,106.04;0;0;3,174.7200;0
FA 510931;20;ene-17;20;feb-17;1074;338;50.00;colones;3,400.00;1;-1;0;442.00;0;0;1,541.1800;0
FA 510938;20;ene-17;20;feb-17;978;308;2.00;colones;16,590.00;1;-1;0;2,156.70;0;0;7,549.5200;0
FA 510938;20;ene-17;20;feb-17;978;309;2.00;colones;23,590.00;1;-1;0;3,066.70;0;0;10,616.4000;0
FA 510944;20;ene-17;20;feb-17;2326;314;3.00;colones;5,700.00;1;-1;0;741.00;0;0;1,090.5100;0
FA 511030;20;ene-17;20;feb-17;1394;348;5.00;colones;24,913.75;1;-1;0;3,238.78;0;0;19,356.0400;0
FA 511113;23;ene-17;23;mar-17;910;341;30.00;colones;5,411.10;2;-1;0;675.31;0;0;2,799.5800;0
FA 511145;23;ene-17;23;mar-17;910;341;30.00;colones;5,411.10;2;-1;0;675.31;0;0;2,799.5800;0
FA 511181;23;ene-17;23;feb-17;207;348;30.00;colones;38,250.00;1;-1;0;4,972.50;0;0;4,903.7500;0
FA 511202;23;ene-17;23;abr-17;395;376;3.00;colones;14,862.60;1;-1;0;0.00;0;0;2,971.6900;0
FA 511278;23;ene-17;23;feb-17;642;329;10.00;colones;10,250.00;1;-1;0;0.00;0;0;4,461.3400;0
FA 511355;24;ene-17;24;feb-17;3492;324;24.00;colones;31,416.00;1;-1;0;4,084.08;0;0;10,416.5200;0
FA 511373;24;ene-17;24;feb-17;3457;341;36.00;colones;7,558.20;1;-1;0;982.57;0;0;4,684.1100;0
FA 511379;24;ene-17;24;feb-17;356;341;12.00;colones;2,652.00;1;-1;0;344.76;0;0;1,693.9700;0
FA 511429;24;ene-17;24;feb-17;3098;321;15.00;colones;13,950.00;1;-1;0;0.00;0;0;6,032.4900;0
FA 511429;24;ene-17;24;feb-17;3098;336;15.00;colones;21,870.00;1;-1;0;2,843.10;0;0;11,529.8100;0
FA 511478;24;ene-17;24;feb-17;950;339;50.00;colones;8,100.00;1;-1;0;1,053.00;0;0;3,007.5600;0
FA 511501;24;ene-17;24;ene-17;1242;348;12.00;colones;14,535.00;1;-1;0;1,889.54;0;0;1,196.5000;0
FA 511704;25;ene-17;25;feb-17;786;389;3.00;colones;23,346.00;1;-1;0;3,034.98;0;0;4,537.5000;0
FA 511704;25;ene-17;25;feb-17;786;359;5.00;colones;14,095.00;1;-1;0;0.00;0;0;4,170.8600;0
FA 511711;25;ene-17;25;feb-17;1191;376;8.00;colones;39,961.04;1;-1;0;0.00;0;0;8,251.9500;0
FA 511711;25;ene-17;25;feb-17;1191;309;1.00;colones;11,795.00;1;-1;0;1,533.35;0;0;5,308.2000;0
FA 511711;25;ene-17;25;feb-17;1191;308;1.00;colones;8,295.00;1;-1;0;1,078.35;0;0;3,774.7600;0
FA 511713;25;ene-17;25;feb-17;856;329;12.00;colones;12,300.00;1;-1;0;0.00;0;0;5,353.6100;0
FA 511783;25;ene-17;25;ene-17;2205;336;6.00;colones;8,310.60;1;-1;0;1,080.39;0;0;4,174.5200;0
FA 511852;25;ene-17;25;feb-17;2138;345;6.00;colones;1,326.00;1;-1;0;172.38;0;0;7.670.500;0
FA 511862;25;ene-17;25;feb-17;13;387;10.00;colones;50,560.00;1;-1;0;6,572.80;0;0;16,113.7000;0
FA 511862;25;ene-17;25;feb-17;13;393;12.00;colones;23,124.00;1;-1;0;0.00;0;0;2,304.0000;0
FA 511862;25;ene-17;25;feb-17;13;382;12.00;colones;20,892.00;1;-1;0;0.00;0;0;3,653.2100;0
FA 511862;25;ene-17;25;feb-17;13;388;10.00;colones;50,560.00;1;-1;0;6,572.80;0;0;5,060.0900;0
FA 511863;25;ene-17;25;feb-17;14;393;12.00;colones;23,124.00;1;-1;0;0.00;0;0;2,304.0000;0
FA 511863;25;ene-17;25;feb-17;14;382;12.00;colones;20,892.00;1;-1;0;0.00;0;0;3,653.2100;0
FA 511863;25;ene-17;25;feb-17;14;387;10.00;colones;50,560.00;1;-1;0;6,572.80;0;0;16,113.7000;0
FA 511863;25;ene-17;25;feb-17;14;388;10.00;colones;50,560.00;1;-1;0;6,572.80;0;0;5,060.0800;0
FA 511864;25;ene-17;25;feb-17;1571;393;12.00;colones;23,124.00;1;-1;0;0.00;0;0;2,304.0000;0
FA 511864;25;ene-17;25;feb-17;1571;382;12.00;colones;20,892.00;1;-1;0;0.00;0;0;3,653.2100;0
FA 511864;25;ene-17;25;feb-17;1571;387;10.00;colones;50,560.00;1;-1;0;6,572.80;0;0;16,113.7100;0
FA 511864;25;ene-17;25;feb-17;1571;388;10.00;colones;50,560.00;1;-1;0;6,572.80;0;0;5,060.0900;0
FA 511865;25;ene-17;25;feb-17;1851;393;12.00;colones;23,124.00;1;-1;0;0.00;0;0;2,304.0000;0
FA 511865;25;ene-17;25;feb-17;1851;382;12.00;colones;20,892.00;1;-1;0;0.00;0;0;3,653.2100;0
FA 511865;25;ene-17;25;feb-17;1851;387;10.00;colones;50,560.00;1;-1;0;6,572.80;0;0;16,113.7000;0
FA 511865;25;ene-17;25;feb-17;1851;388;10.00;colones;50,560.00;1;-1;0;6,572.80;0;0;5,060.0800;0
FA 512026;26;ene-17;26;feb-17;581;376;4.00;colones;19,984.20;1;-1;0;0.00;0;0;4,129.6600;0
FA 512026;26;ene-17;26;feb-17;581;379;4.00;colones;21,489.00;1;-1;0;0.00;0;0;4,300.4500;0
FA 512038;26;ene-17;26;feb-17;2019;337;24.00;colones;33,085.92;1;-1;0;0.00;0;0;14,631.7400;0
FA 512053;26;ene-17;26;feb-17;1618;314;6.00;colones;11,400.00;1;-1;0;1,482.00;0;0;2,181.0200;0
FA 512110;26;ene-17;26;feb-17;149;348;15.00;colones;19,125.00;1;-1;0;2,486.25;0;0;2,451.8700;0
FA 512126;26;ene-17;26;feb-17;1244;329;24.00;colones;22,140.00;1;-1;0;0.00;0;0;8,247.2100;0
FA 512214;27;ene-17;27;feb-17;1359;336;5.00;colones;7,290.00;1;-1;0;947.70;0;0;3,843.2700;0
FA 512263;27;ene-17;27;feb-17;627;382;6.00;colones;10,808.58;1;-1;0;0.00;0;0;2,189.1900;0
FA 512293;27;ene-17;27;feb-17;581;376;5.00;colones;24,267.75;1;-1;0;0.00;0;0;4,449.5700;0
FA 512293;27;ene-17;27;feb-17;581;379;5.00;colones;26,310.25;1;-1;0;0.00;0;0;4,824.5700;0
FA 512329;27;ene-17;27;ene-17;3212;348;2.00;colones;2,422.50;1;-1;0;314.93;0;0;1.994.200;0
FA 512331;27;ene-17;27;feb-17;499;316;2.00;colones;4,254.00;1;-1;0;553.02;0;0;1,587.3600;0
FA 512406;27;ene-17;27;feb-17;1631;348;8.00;colones;10,200.00;1;-1;0;1,326.00;0;0;1,307.6700;0
FA 512419;27;ene-17;27;feb-17;584;376;3.00;colones;14,862.60;1;-1;0;0.00;0;0;2,971.6900;0
FA 512539;28;ene-17;28;feb-17;3487;341;12.00;colones;2,652.00;1;-1;0;344.76;0;0;1,693.9700;0
FA 512678;30;ene-17;28;feb-17;547;344;30.00;colones;6,120.00;1;-1;0;795.60;0;0;3,474.0300;0
FA 512679;30;ene-17;28;feb-17;80;329;5.00;colones;5,125.00;1;-1;0;0.00;0;0;2,230.6700;0
FA 512702;30;ene-17;28;feb-17;53;314;2.00;colones;3,800.00;1;-1;0;494.00;0;0;7.270.000;0
FA 512721;30;ene-17;28;feb-17;413;329;12.00;colones;12,300.00;1;-1;0;0.00;0;0;5,353.6100;0
FA 512721;30;ene-17;28;feb-17;413;321;12.00;colones;11,160.00;1;-1;0;0.00;0;0;4,825.9900;0
FA 512774;30;ene-17;28;feb-17;1342;302;30.00;colones;7,350.00;1;-1;0;955.50;0;0;2,773.3700;0
FA 512774;30;ene-17;28;feb-17;1342;348;12.00;colones;15,300.00;1;-1;0;1,989.00;0;0;1,961.5000;0
FA 512822;30;ene-17;30;abr-17;1473;321;12.00;colones;11,160.00;1;-1;0;0.00;0;0;4,825.9900;0
FA 512822;30;ene-17;30;abr-17;1473;329;12.00;colones;12,300.00;1;-1;0;0.00;0;0;5,353.6100;0
FA 512897;31;ene-17;28;feb-17;957;379;6.00;colones;32,229.90;1;-1;0;0.00;0;0;6,447.0800;0
FA 512897;31;ene-17;28;feb-17;957;376;6.00;colones;29,725.20;1;-1;0;0.00;0;0;5,943.3800;0
FA 512914;31;ene-17;28;feb-17;325;377;5.00;colones;63,825.00;1;-1;0;0.00;0;0;9,243.5600;0
FA 512944;31;ene-17;28;feb-17;34;336;9.00;colones;13,122.00;1;-1;0;1,705.86;0;0;6,917.8900;0
FA 512954;31;ene-17;31;ene-17;1242;348;12.00;colones;14,535.00;1;-1;0;1,889.55;0;0;1,196.5000;0
FA 512965;31;ene-17;28;feb-17;642;329;6.00;colones;6,150.00;1;-1;0;0.00;0;0;2,676.8000;0
